"species","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"Filicampus tigris",3.67985601544366,17.6265720368623,6.35028773547236,18.8702699483468,20.2602230969383,14.2082839248306,6.89021964041313,22.6903726949729,29.2253664897351,2.20857311525459,8.72925377792816,10.0776704432881,13.2490013399149,25.6519959954304,10.8909656353459,12.2308861499038,14.6396803542946,5.54333485084287,13.9383173870018,14.015186947793
"Halicampus boothae",15.3385294723052,15.8881299848839,19.3093130822339,14.4213679545464,19.877443021076,19.4395274571869,15.6353087590054,10.2207295738251,15.5183796186882,19.9245990613586,17.5153122511507,25.4318305747031,13.6118259648049,13.2086368385956,15.9577594327278,14.6610200626712,13.5584486771961,12.6112081353481,22.9594193871831,12.9088898130654
"Halicampus brocki",17.1633329075277,12.1664379942927,11.9038436811277,19.6145665293213,18.6822911560922,16.2246630628906,2.96056577294021,8.71440505196581,5.68456456219092,20.1871872323664,8.06982987294644,18.1109436324702,12.4976951586127,6.5283240712898,13.3413390820875,18.382816132533,6.08389340656884,0.483219816015119,4.32115494446317,17.2654979421772
"Halicampus grayi",10.9614849730543,11.5345402508477,10.5915193882429,11.6906249936632,12.5718908372288,12.9271879137577,11.1747330295052,13.09240076564,10.8805692838701,12.9647026835641,13.0943500334856,7.34865847388053,11.0307274228728,13.9946657200346,11.6529237855923,9.88750195641121,10.356205077163,14.1968384350283,13.3206936198255,9.72287211236586
"Halicampus macrorhynchus",2.54653941871415,3.96945070042109,9.84968668308273,4.42545167022462,6.76643446980968,5.80871674707881,6.04438750518934,7.5743131352132,5.38805400532105,14.7022295030481,8.6650792507971,25.2658754861731,11.3145375162199,0.56780816740946,21.7554168774304,22.7744234327077,14.3027313117911,30.2997424431076,4.00775658452433,4.86975736033662
"Halicampus mataafae",5.50243139299776,9.46347124772034,1.20613685278683,5.74323464017106,10.2492959696758,12.9724883521737,11.4577515358296,6.62031816851166,5.66492933159664,4.46913609418956,12.4303048628081,9.32946650111283,9.00990454565601,5.73835503562317,2.65368110535534,5.79412928546639,14.0055406439547,17.7944954671624,5.28327423997608,7.16231587486447
"Halicampus nitidus",8.63307848636225,7.69383271089281,7.82089020045098,4.54263845925261,8.84273027606115,10.4864318207838,8.58495457955212,7.8949578034095,2.04221031524696,7.42420967936043,6.63352186915609,8.83581286533337,10.3161347795312,10.4336815883318,6.40926115905757,13.0158969563254,1.51900322169521,14.8813487536326,3.81954560302607,3.17651384105439
"Halicampus spinirostris",3.82565281798696,24.7087924727704,10.991194403902,27.7545700183032,34.5226611860837,12.9404333096477,28.1968465083992,9.0039288193568,23.642348349342,14.3616207061394,15.1533873950532,4.48881605685029,8.12812771169952,23.5796421943961,16.2570271912475,7.01876162618848,20.6950059153392,23.5720640084789,2.678575954652,18.8779607769675
"Haliichthys taeniophorus",15.8957177295872,3.74060246172616,10.4367983970279,8.37688112229001,15.4037638977431,13.5852898428304,5.20603685080645,6.12666848252246,16.3865635902236,8.39031333875212,8.071125696633,2.21972428216168,7.77373398221771,12.6375376049327,4.25122426959182,15.0711536107609,9.91431304269927,22.1934864456628,3.08204593174151,11.8148548675868
"Heraldia nocturna",22.7444667863866,0.816619284305039,5.02399025598268,26.7344090530339,18.3486494423668,31.2047014733929,4.56082316138969,7.94904352537088,25.8391412182108,13.7034132040482,24.9491732316196,10.7962851788903,4.07373847226276,16.4822009382391,3.15082360674439,0.764333235265051,8.51277511196257,12.2662742684459,6.27489836746413,5.27921357773223
"Hippichthys cyanospilos",6.35502321275641,18.0259409896309,1.01161898125368,6.81291466379921,0.854813368200183,13.7038086066603,5.28830290635613,6.40746163991094,9.87033497792464,5.93196230811133,20.548345529959,4.16535972640136,10.0121754134161,14.1278766598239,18.5268631105282,13.4176391593781,5.20716505282803,6.09181184138478,21.3998384496739,1.58961757670535
"Hippichthys heptagonus",18.4866049475748,16.8636750734787,19.4054142817315,16.4887609414902,18.523098037293,17.3807268854023,19.0517285383779,18.2672719585314,14.7992103881136,18.8652465758624,16.9986211875951,14.5939211005535,16.0307962044346,20.8218707584961,21.2485621132038,15.7232446960556,20.2457634944443,22.8868149237296,19.5590279520457,21.7937489062115
"Hippichthys spicifer",13.1088989576817,7.20139197349761,13.3704852447716,10.3361224659853,16.2825611970934,5.09348266184923,19.7072010883344,5.23600327749671,9.08642737101792,6.38595414935495,6.86573344257999,6.72376635771066,9.14502739544801,6.87993923180025,6.88106602373326,5.11958920264927,1.65844446903869,14.516633334434,5.59534946850557,1.29887541219793
"Hippichthys parvicarinatus",11.8236169065995,11.079686989352,0.0888653786206692,12.0622877222358,16.0763094964721,18.588635415911,16.8660342037535,18.0442531169405,24.6571514292155,13.7270842030023,8.70741348504267,18.057763684262,14.9497954667489,3.09316023188507,3.32302673946907,15.5421577231673,12.0727887810957,27.2812108065296,17.8474447242355,14.6291694256115
"Hippichthys penicillus",6.25068647522635,13.7681145135942,4.30752565891332,8.37933064181217,21.2648474471389,2.20985519889126,4.19200472223819,0.361366022913082,22.3980400406925,4.17995489553443,17.1584352390506,11.8236705264025,0.577675611524489,1.14827097964084,5.62172600419567,10.3317859790259,3.58501305274224,8.51293426283795,7.35522962906459,12.4657139303229
"Hippocampus abdominalis",7.76668888499398,11.4496808260894,7.58148775258361,32.0623189538463,18.737776100661,28.0028327454569,19.7882806454375,3.47840439697289,11.8274921960735,1.73416021805351,15.8145593957639,11.2713423676817,8.67943128043131,11.46655398167,13.5910308131022,9.07488498105589,18.5546347973057,18.2710201666924,11.8357156030413,30.1305985867246
"Hippocampus angustus",19.1922626557575,2.01804564001551,4.03295684602746,24.8911286294596,31.0626965181412,12.5644803051429,14.4826863147734,13.9624333171365,11.4298615391092,11.1747620735601,14.9418492571038,18.0154802450559,22.5530748560824,25.812210176669,2.32346395798099,13.2534669054798,23.8494464037403,21.5844984891741,8.29537832708337,23.652400850338
"Hippocampus bargibanti",9.96054701937095,16.1234854315273,11.7554157292677,8.43744033648081,7.8851864197896,18.0999799298335,0.565797023343584,5.50850097526715,12.1576300179163,1.3461319516251,7.15122510844038,18.4758730694266,9.93911738967392,3.61209765447644,3.87499872059256,12.1015509431115,19.1349394448191,9.85470251558413,9.38141557058862,16.1334670177669
"Hippocampus bleekeri",17.5863515666419,7.35341991738027,0.573610081690015,5.50278812340797,11.0947937206098,1.09875421402489,16.344504244932,3.00238158279793,4.03165360775261,10.0431601911118,6.94408633772249,14.6760098252719,29.2261721368891,0.185199191201686,15.0435534527836,9.56013276068917,14.0412317986908,21.1903588090934,2.3232599231619,7.56766497052119
"Hippocampus breviceps",16.1797649939458,15.9077377736692,5.24610398992094,12.9917432070672,9.34919831172943,6.76402287770442,8.80706819698944,18.4540035964139,5.37547789930794,14.9983470697548,11.4690395410642,6.10628033859661,0.217289497800225,15.4210888645681,9.64095590863922,10.4545840760947,23.5100541682522,24.6229410899308,8.82515283126718,26.8929704447115
"Hippocampus fisheri",11.3870005575127,14.3257028184916,13.0463848221846,15.5142752305082,17.3245023829204,23.7537805560223,11.4580731699865,16.7028706090651,17.7550078764318,16.4420724739882,20.7238161422513,16.8910874770871,11.0199961055613,12.9084856338558,16.6128510445585,14.7315672612043,22.3128901701802,15.6780632121229,12.5206414520827,11.3896658305288
"Hippocampus kelloggi",18.2728350797418,17.6511289655036,18.4400206589461,20.0551254760468,18.415052856103,17.0839639069146,18.9601452405429,19.6174214549876,18.8355623845126,16.756678273318,20.5214865623089,17.1929051770357,18.6660206713609,19.7416747121785,17.3058216355352,20.4026026760436,22.8300330951441,16.2036589454297,19.7863848094301,18.7593719923596
"Hippocampus kuda",21.5089527109175,17.2706144110387,18.4766401978855,13.4391537771399,14.4439485580146,10.9253612299205,13.2493868909087,13.4484846302832,13.8694286659769,8.14565486285008,12.7042031902217,13.1289079789559,4.3813565675469,14.3038792025799,21.7791196886227,22.7474750914508,14.4056991889098,23.3158756791847,16.2807165370665,11.0597520701766
"Hippocampus minotaur",6.6043892074597,6.77599355742247,8.04149513713936,11.4957931353796,7.12926575268009,7.26645909829656,7.74030090306898,5.8705408660692,6.05570445370571,7.34270109748537,9.72473146343672,6.81045648417221,6.98394996943615,4.94785753841676,7.68397169483601,7.92295182655183,4.79569962873062,10.908261147638,7.74697942380262,9.32301035625302
"Hippocampus spinosissimus",8.8564338523512,15.204635791859,11.1357885466804,9.46338921871066,8.05884455763819,16.5671310290625,14.0728058322929,16.7988041358705,15.8745529697394,14.9883871589809,10.3738899005121,11.1088028315908,18.4086943602688,18.3093738756582,17.8226234335872,12.9041095826843,18.9707352044313,14.8324168667979,14.0035994132651,10.0687577815439
"Hippocampus subelongatus",17.737776111655,0.137600965066696,10.1231337670587,6.05826008367796,10.4465558066357,8.56683867616915,5.76209551247388,16.1403338655524,13.0877575958467,7.66595004434103,6.65764216218416,8.05270738699794,14.4231018599003,15.21816606107,10.4911462711981,2.69485228236656,2.81289534549449,3.16304428272134,1.6306210261927,2.82645977104629
"Hippocampus trimaculatus",12.6872057591819,19.8960080273792,12.9796916721446,21.1983450707791,22.9044040121583,23.4746855536878,22.6194356883079,19.2203521363897,17.6982668921848,24.0123593110403,19.1965105080022,18.2138469280431,12.6318420914288,19.9165614981505,14.6260583622347,18.1478725832567,22.9738763496038,21.1260448857856,24.2747440289276,17.3968872418826
"Hippocampus whitei",27.6643064358965,12.1542958592721,22.2838842217612,15.0457395983999,32.8927398824631,18.2282088848464,9.96725213795325,8.50347460830629,11.3236028468197,7.47085361215428,10.8831786925433,16.1166313200196,12.3782341144116,19.4482905431205,19.6103506197626,31.9125462327124,14.5983570764032,2.32710247929683,25.7660586084886,13.1334733788729
"Hippocampus zebra",8.2245449873869,14.8298497074439,24.4511584588913,2.91606174834788,4.85765066959,17.1389440644854,6.85469732498949,3.64795697265688,7.26197925385552,8.99293095681202,9.27238302557988,4.85660714370479,0.678981793407525,15.8841049809465,12.4477120296863,12.1014919310741,11.4920588566827,5.96647921488946,18.8803989446307,0.132315911105193
"Histiogamphelus briggsi",16.8303241036677,22.9443682266624,18.4943519846126,6.02816524770429,13.5902445913834,18.1575165340163,19.0017973389702,26.8171992515472,15.0004094855617,20.2582427462401,21.0919381977794,8.17590033763553,12.7103808839981,14.3326287307378,21.2900138768885,23.0651149444481,18.5435803575816,19.4276741203396,16.140307532618,12.0454848043979
"Histiogamphelus cristatus",8.61857348876836,8.82997163904971,13.3254196999241,10.1574978743357,6.72356112126232,10.864566945458,11.5564078072691,18.260505153299,4.76824525648885,8.21539822327729,6.80746134924958,2.64086217646166,10.8052250144388,17.3542754470389,9.44334105975541,16.6432940141007,13.214867604725,9.97518995149471,11.337607169465,15.0658168588006
"Hypselognathus horridus",26.0923153597551,10.6924528934056,33.0482382977638,24.4901472521932,20.6242889376267,15.7401084180174,19.2978550062527,20.0501571620282,24.051860277058,25.9160580824657,18.1027077822735,24.6794648535706,21.4672514455411,25.7282447468389,22.0466608194877,17.7066644774256,16.5600034787511,16.2814809454681,29.2294591098986,12.2845144939562
"Hypselognathus rostratus",18.9776387808091,25.4124618613273,17.5203940386665,14.1028865922693,20.3662341366341,22.2291061002593,19.2225341246797,12.4816082203204,23.6102364092771,27.3348065778256,14.3362349832005,14.4358948491098,26.0477505319154,6.41707892934366,16.9460677161,45.5945999960361,6.37705464663264,19.0029873961495,22.8077233655435,16.1657547081158
"Idiotropiscis australe",11.0211140809641,22.5702666746226,20.9231306897124,21.2846750717303,25.188634721207,21.9719775002073,20.3846286923356,10.8204462178037,13.1326586140171,18.7433258587732,17.2434159883923,11.2552580127073,20.8529184289624,19.3454654964211,16.583151171353,18.0620923951521,22.6917254607017,15.069105865774,19.3513857420894,21.6287781291705
"Idiotropiscis larsonae",16.6185446676507,24.9058457438608,13.4874331304658,12.3976713638334,19.5402182490443,21.9970594388535,14.9711581541058,17.9159837263921,19.1707078298974,12.5307423964454,15.7612851512036,23.9738680300053,7.10662809947144,19.670708167268,18.7255879721597,16.6763223992039,16.0435224781925,20.9144814579236,25.5258811695609,29.2068271901917
"Kaupus costatus",14.2529789840774,18.6008146237226,14.0917843296445,17.0470274642666,16.1330066355531,15.138756587295,14.6391296598436,18.974234841799,17.9118270081886,16.0505372362724,17.0277193583926,6.61009677424321,23.5712861303195,23.2518649859359,16.0202021690154,13.0963324875419,18.2632028603186,14.1381849268791,18.5989996569361,26.8204740222508
"Kimblaeus bassensis",5.95093336437968,8.34930403481281,7.18774821363723,7.09380763502475,8.37804981339758,7.66466924079832,5.87233581337793,7.78112858643475,6.0362965460965,5.53987278378513,6.10910415039101,6.29452779251377,6.41493894523463,5.44272696652028,6.90103308054794,7.03595081440629,6.10860736945438,3.98909060962198,6.97971841170395,5.52006892922244
"Leptoichthys fistularius",10.8640507805153,8.80800415239645,18.1790814111268,16.1143986656911,27.6748533718657,11.4163898692348,12.3871911970145,14.3803517490965,3.25261978004194,15.1125956003707,6.53598289912957,13.6481784287455,11.4268545976718,14.6391741320937,3.81707489087568,17.5553883223492,14.4290955280894,18.6680276668862,7.02955999230511,10.5420744334146
"Lissocampus caudalis",4.69636352268743,19.910999935128,15.8803757460656,8.08292333575987,8.68115700399044,9.76550913211459,14.4048281213069,11.0233611113545,22.2322463375733,19.0786823004141,19.9616612221241,19.7080032891477,12.7875369694918,12.6878353649159,13.0385561338948,5.39881314783232,10.2117372193889,6.25711261223434,24.5988204696552,4.31605039432921
"Lissocampus fatiloquus",6.49479562702282,10.7420904612374,7.2999669484156,0.277470454818765,16.0562317764841,22.8440179419984,3.05368603274637,7.31545556467847,8.37086105707568,13.3683560680189,1.52610228960874,18.7620258062899,1.40438146922436,9.26984251701689,1.37541953984381,18.3992873403814,23.8060173029807,21.4192848980357,9.53290538910388,6.71672379918304
"Lissocampus runa",15.8124398124483,6.0481026227196,18.3748448980639,4.71371794153405,13.3673185822504,1.88577724039793,18.8596122587235,12.080598771834,15.3102180843365,7.59377714100532,7.36736332242429,3.57003078850379,11.9506295052189,14.3360554198368,14.3639899916968,8.39773115435768,5.53168775005259,24.7155646820976,21.1384868828807,18.4132665524064
"Maroubra perserrata",3.40155590104675,1.35392200891642,31.0425694309792,1.36521754847072,1.26724672517665,13.7229616792166,8.19520585899561,12.8338848599581,9.79705501586771,16.2205330166045,9.13332921364418,20.1437572181149,5.35448675389068,11.0992486007078,1.11397519758321,34.2287811867065,14.7490578917413,20.1136325141099,25.069714106879,13.1982597334455
"Micrognathus andersonii",25.958873240195,26.3605028120415,20.9932086306562,22.4613226601039,15.0753686484482,21.7954503865567,10.1132244201294,33.5859630835029,38.8298846637385,11.6216698022125,11.8060798654359,9.96475508259135,17.3377443666622,28.1655073141765,14.3071062308909,6.98007180870054,8.25652591123667,12.1918045200004,18.4227687739999,14.713223651943
"Micrognathus micronotopterus",15.7542018677127,19.0979764315573,17.5295679078419,19.2023520969234,18.9056819938399,17.718651728861,15.9214972235139,15.9478956221814,20.3177914774254,10.656395695906,22.6012812156346,21.3612425927,16.0663062258165,17.1074853243158,16.5477000179936,10.6644785351535,20.8470532140979,19.5396006017674,17.3395483620698,14.1977068921628
"Micrognathus natans",23.0887324289561,16.3730675496938,20.4483560034627,16.4660570874411,12.4340593673561,18.5750943068524,23.1909203723447,19.8127018902608,5.25457847209185,19.1385149313367,13.1158818182189,22.68649448079,13.4278165286675,8.62113867402862,9.40259997292616,25.809776686176,2.69816868079742,28.1145039542377,33.2925999052638,24.31674950485
"Micrognathus pygmaeus",36.2685706576976,1.86430095359773,6.97018484455061,15.2900723299678,16.1642514325425,22.3830291846545,15.0784577829347,18.7188112072601,12.2247528710067,28.3802532954493,7.9725564059093,15.9107790514688,16.0225641610702,21.6193591378359,8.80114952206872,8.06163440926306,12.1982624688275,8.38674717634968,15.3900913500427,5.83710085354736
"Microphis brachyurus",20.1985410958236,14.4937419378897,19.4739394830842,9.98594420349823,13.5037057513761,9.39757669658994,10.3940985196441,12.1518760088029,10.2949459621946,6.60348332454124,14.6120578274278,12.7612513613551,12.2689413370763,11.3090442025666,10.0801898058236,12.0910731659539,14.3670570775706,11.9327184504925,11.8061351978213,10.5303906314209
"Microphis manadenis",4.4797100859853,13.1222426956835,12.5309569767083,4.24395431857954,8.39079080609841,5.94465315618396,1.16937261232314,8.37255884056983,10.0699239058693,10.8544157870967,5.08503926569144,6.97189630066942,12.4261625421798,8.23559689418159,2.44423627167614,10.8618306162753,4.01173743041322,3.69820758765498,0.209862817496735,6.561578198252
"Mitotichthys meraculus",11.1516742453636,2.80220615262271,3.11583555540437,11.3185892437584,18.4983619632567,6.14796898654516,0.415778878659413,6.79893584911898,7.87702703157311,5.63103611772216,15.7666876795656,2.70337297130245,11.7315937355773,11.6176682102205,0.237000641680231,7.73115642443308,12.7376080910818,5.98025532697541,10.6122563225096,13.7267397328107
"Mitotichthys mollisoni",1.65374774234218,4.1534578773863,0.706963981429862,2.94086128222995,8.78244015110922,2.77111569354681,8.27532525049555,22.8531918866128,16.2968097509064,9.24134525867749,6.75666533805918,36.8078928082993,4.4803740532964,1.72055073148646,4.45377273180528,17.4916858302047,17.3652209457085,5.92205066762949,4.57718468597914,10.762666991299
"Mitotichthys semistriatus",15.747140454867,11.9679602307671,15.2199590781425,11.0573650851665,5.76951808082375,11.0567921307847,8.86958116072709,13.6276883197072,14.9651631777466,11.8167145804424,13.9290279012003,12.800658730423,13.9117940076037,17.2031617082821,10.6614981787998,14.6100004558721,12.8364510955729,10.2914128693826,15.6725214230586,10.6202089433375
"Mitotichthys tuckeri",20.927241874663,14.1328697101933,6.90889383961676,23.3527255161459,16.6241035966424,0.178272013718065,7.44689827567585,16.7489426816603,12.75488254036,6.76332628085618,9.91548733397759,19.1732957854969,23.1360724692314,10.5568161413631,13.9515834492892,26.9707333422994,12.4292636852977,24.54217107675,13.7128532687716,14.3445199658122
"Nannocampus pictus",23.0691706786032,20.4161897744042,4.33991540640727,4.30180816473925,11.8413659119368,21.0963284332898,8.61988334396982,1.90658723931393,3.87850444071416,3.15202200458234,11.7431851634329,12.2196954089915,8.60490847285099,12.9475294409684,30.9970708276677,1.29164260517342,29.8582114076661,7.37678098807334,2.79584902780259,16.7421167451526
"Nannocampus subosseus",18.4113838104604,17.9461702865735,18.0338729258115,16.93418553549,16.3950745261334,17.3545643947343,16.5254973185351,15.913764366532,20.8572015929129,17.9201142463366,17.1084773689691,18.507409644476,18.0652691946524,16.4521635949268,16.3656383060257,19.4770548513479,15.9704701263322,19.630228821126,19.5668451319326,16.8698063566153
"Noticampus ruber",19.6698238331053,20.62081755997,19.0573974077777,14.7535422317262,14.9144886620062,19.0506975630735,23.7665061308765,20.0990329567723,4.84453951703794,13.722970535208,21.0608324152232,15.748615760222,14.8512635584664,34.74782631614,29.67298275197,36.924603754437,11.948906344657,25.0815352601836,23.3490677064915,16.0548934248724
"Phoxocampus diacanthus",9.7954060673312,14.0041343805917,7.4377251240122,5.61974151049999,15.2297046844555,16.9705714168433,7.79081026845732,2.43615435208651,8.743272796049,10.7491420566801,9.57049305820234,6.91073162185753,19.1269464999031,0.74348104766848,26.0712197298879,3.95492249390675,11.3903835173589,3.97797826010794,14.0197341476611,0.650478474134978
"Phycocedrus eque s",1.7180095753324,25.5610312176999,9.89924179161753,0.949871614430878,8.2599563963327,6.54677638659658,5.15649128545471,16.4365428428789,23.0349140458491,9.98660240205753,15.6276022221175,21.2202401604385,12.0841748670646,18.7994067271555,10.2239251380446,12.9218518363499,20.5527196379387,2.23577360449392,14.4154668285716,0.897738465155243
"Phyllopteryx taeniolatus",18.3339430269929,14.8481220229712,21.3181775062892,17.8089172998197,19.2156716203633,19.436937354278,21.2795371891227,19.62342742649,20.6231138898711,16.9373060253188,19.1121179245064,22.361553338287,18.517628499044,19.7550797919366,19.1452575302735,15.8765294027972,14.1031150255921,17.2300644287953,22.9315254261922,15.1382193836739
"Pugnaso curtirostris",31.7855446885861,10.5993735691324,8.1914135520134,29.0722254157312,5.77277452856672,0.907036144673834,8.81203134015148,17.1324711658234,6.58182642382027,2.40955293146277,17.610037201667,1.90452405016336,8.32195839523633,15.4440873565322,6.83349537918806,17.529708294019,6.58770649239435,3.24053993003485,8.01233726403665,16.0563351769303
"Solegnathus dunckeri",8.93611357810826,9.0861482661965,2.47503214977971,16.4879773005611,24.978202200577,2.78484389139197,10.9085610871172,2.85152143831047,12.4887499206545,16.0083842174531,15.8835417957993,9.52791499766177,14.5624833917519,17.2836828186396,15.2874258181484,7.27697574776665,13.0332193212241,2.24502625456963,9.66970771121971,4.53004318189685
"Solegnathus guentheri",7.08583368221369,9.90419211498257,6.58427734994222,6.59667329915819,9.70856319825165,6.5288613619499,5.73028119244614,7.78862493486688,5.64597490703141,10.5267488395055,4.15188198663784,9.04231908687252,4.60382894162196,6.07808010906332,8.04812343658172,3.39617228461588,6.5995728477418,6.52433072375304,9.35654519685522,9.58282123672365
"Solegnathus robustus",26.5308119534394,14.2472861054299,6.49928460679591,5.34373127490146,5.95226417322914,15.0834356755756,22.9493497871194,8.42672489572993,9.87412955250804,4.72256830200131,2.44806802845864,24.4422298725163,14.1055130079435,11.2911606558656,2.87638189206215,2.02910431062419,7.06851809341151,0.0410809227037934,3.33425364528363,4.62113954222401
"Solegnathus spinossimus",16.0691472289332,15.7144979012134,17.3102368169837,17.771877425383,23.9344683044467,17.3110051373488,22.3287525863949,19.797510173244,17.8762009080738,19.4409238398689,21.0944178760282,17.9380057074338,18.0825212589107,22.9073392805995,26.0342120051713,19.8073910067054,24.232604499941,20.2429314958553,17.8887342567456,14.5868301194166
"Stigmatopora argus",8.21793992856143,24.7919867947675,12.731078245947,8.53006371872933,13.2341978127578,13.0582654166531,12.9423147080763,15.6416685620071,24.0212600830599,14.7066860792527,17.5252760718279,17.3434403105886,17.0466702225624,17.1799630280586,17.5954430149672,7.18289740227975,11.3623710920552,16.0746246584641,14.7763809218522,12.9092372246836
"Stigmatopora nigra",12.4240080182362,10.1120832590203,13.9321813080612,11.5342170735305,12.3031248060451,12.617085718712,9.09695040996286,14.7733809014183,12.293946195612,9.25883131988447,15.1387176887285,8.97388253475321,10.5607353626815,11.09533909139,9.47800350721539,12.6473469564395,15.1607922176859,9.20730950211357,12.1772098448306,10.4814700381931
"Stigmatopora olivacea",26.822088800765,16.4415069512891,16.3827566609399,20.8668655557315,18.0595348069279,20.9952855513501,22.6938040762782,22.9123616376997,23.6482866079243,25.3736910706436,16.1424148467606,20.2177657766744,20.043979150806,20.3828843201345,23.7519296042042,19.9673741591043,19.4439582685586,14.8906907027306,19.1981489461305,15.9662578772327
"Stipecampus cristatus",9.47427890102711,2.55929920807574,9.47535977555014,10.2134440859919,9.0609976873837,13.2339327983759,13.7789569246086,6.4600897628244,9.99815059816042,12.5869970608309,15.6716742826215,11.9507284512027,13.694928078556,7.79703160351064,11.3411719553183,11.0874982560252,5.93311960812866,12.1872130112087,11.918815659292,10.7695276198591
"Syngnathoides biaculeatus",25.4546521990739,17.999789051784,14.3848441649063,2.92516077493979,7.712688642893,2.09225968371491,1.12870038545715,11.2885052507497,29.2323043446798,12.803596358041,5.40910189562179,22.8310650954538,18.8216448978923,14.8505296006926,15.0012938021148,4.7744484343053,2.99161357330236,7.76520172248825,7.341962403519,16.3691172240347
"Trachyrhamphus bicoarcticus",25.3746836049011,20.6242595082761,4.87945594083422,9.12327267176389,14.0319931265559,16.3876937785559,20.7889176523618,9.00185833587158,9.08545908604649,2.71596039015273,2.93821551936,18.0355088805766,6.21373956038053,10.6444293857605,18.123282701528,12.9086181617914,19.2187200248093,8.61409986538716,13.9288379055774,8.12485631086654
"Trachyrhamphus longirostris",13.956854165096,19.3887664565078,9.41656195033858,20.3234250724738,13.8138660415,29.1292038675419,9.51755205002948,3.18878252022312,20.7384729290423,12.91263204577,19.4192582270366,19.6794958085014,15.0780839618976,10.3844985296256,16.8984893529455,13.9016832055794,18.6800337256331,17.8897465126813,9.15477295198093,16.7313957156984
"Urocampus carinirostris",20.1524927090935,41.4045667372457,19.4681277452176,22.2636856898459,18.3306601823581,15.9684930086765,4.07179499945034,18.0872307815284,16.4754239926286,24.1635788641277,24.250384212688,28.1703707591454,4.5417450692288,23.5074084494539,12.2933026111913,23.5309927101703,20.8488870407079,27.3132762696122,13.8090426151208,8.74787572916475
"Vanacampus margaritifer",13.0437436260004,12.4504550144398,13.310533370036,13.5810097780192,12.599386042165,12.7362353553543,13.170455287547,13.158754759639,13.9759327135176,13.5824723642358,12.5022262995853,13.3611074209947,11.4061470371604,13.4260945019261,13.4934048968536,12.0110705968789,12.7235170023808,13.1584322352719,12.3248987787472,12.0272804466963
"Vanacampus phillipi",16.5777806697968,16.8112780093498,16.3486365207339,17.0533667737437,16.9025385300497,16.0937397582945,16.9346242971884,16.342465848065,16.1458277453467,16.8642130276938,16.8500471323451,16.3540954795462,16.5208507650286,16.9600327384292,16.340281421982,17.1599147836265,16.8463090929929,16.6113105555357,16.1269020531159,16.5534168909266
"Vanacampus poecilolaemus",6.82586046834475,26.1389793792078,32.9952669880075,6.16962508005237,20.356789460358,16.46766061386,28.4015408789852,15.6992446752838,16.2455174271663,13.5969648706756,23.6444179455709,20.6482868167569,26.9893281665386,8.83080796786065,12.2879595232737,18.1758111346257,14.5909854111368,32.3676005393596,7.31063275059602,7.99784981694435
"Vanacampus vercoi",26.8429519762073,18.6020107090874,17.8337305192892,25.4680794003381,12.4114587278588,20.5624260026479,13.6099786085028,13.2674796826428,30.302837035391,17.8865487880267,13.7930313006748,13.6448658000461,17.8023443733566,11.257406002176,22.9199714046895,10.5863469992689,25.7416464819865,11.1693113755292,26.5283098477458,11.8329017439313
"Solenostomus armatus",11.4233965879695,20.6175266888659,14.0344323167837,3.66346318750351,10.3629933442273,2.99414476478126,10.5354208358279,2.80393099814302,11.2417336152247,13.882251178475,3.17939340864959,0.243434359408594,13.0494806550274,7.61503829224611,7.00822311804845,11.691468268507,18.8144150137244,2.99213583502496,0.704448374304643,8.01729266931067
"Solenostomus cyanopterus",28.728604423364,26.3454924457637,16.5473906824006,14.3909147399398,15.9323499738679,15.7351694109356,3.71071224500032,19.5424346764767,19.3101364870829,22.9408138843272,14.2523838765908,11.786190537845,11.0684343869454,9.7360097196185,17.1991935504611,21.2612718784661,20.7008266095681,15.4126667457848,9.11661503184914,25.6366866804268
"Solenostomus leptosomus",10.4632728871318,6.30514531988927,18.9648747495166,21.4850900151022,7.55713996009681,15.4900980623151,16.2526191405054,23.2505611383053,3.01734544569154,35.7649124150227,11.4467179232589,15.6569792080668,21.504253615528,12.0370769558904,0.990133622481096,19.6855699223788,16.52585171429,21.6675417471392,28.6623293199156,19.9734209584435
"Solenostomus paegnius",16.039020278695,15.5509479327979,18.3059516669619,16.5992712594103,16.9285608063543,18.5962323216431,16.153665093672,17.0606058444582,18.2340186109379,16.0491824058695,18.4015743534927,19.2519413428876,16.9293662353019,17.0864506400758,15.3034429844547,16.3976052484755,14.9674978247349,17.5873148736521,13.7909577301172,16.7529897631061
"Solenostomus paradoxus",15.4741450619042,1.15720590295787,16.0079374636888,3.93799206975068,7.18943810823664,22.5797926835249,7.82512503152761,16.5963790405272,9.44565790360349,20.8158022388568,22.8916557984066,3.16173540618018,13.0625697842633,18.5233802775126,9.23352561995138,5.68591805799701,3.9750962465458,13.1532133288057,23.2476766030315,33.4965811431123
"Class Aves",15.212232156749,5.84032434455549,16.1813392321891,4.18298855253216,6.33315583768272,18.4629277586083,6.47351206381359,9.68625410475208,9.73013365652227,16.5920576252653,14.4364869157954,2.76325280358289,18.6753979243711,11.8695158399222,4.65403229735438,10.9916548290553,9.13811350637948,4.39710138528744,9.11143259629408,18.1010963441164
